ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,minutos_ouvidos
2025-10-06 15:21:30+00:00,ios,229667,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,YOUNG,Loco,YOUNG,spotify:track:49HmLcTG7tsqz32TF3rnCC,,,,,,,,fwdbtn,trackdone,True,False,False,1759763861.0,False,3.8277833333333335
2025-10-06 15:23:05+00:00,ios,93733,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,FOMDJ,Playboi Carti,MUSIC - SORRY 4 DA WAIT,spotify:track:7bO7a1KrtmGNDIOy2u3siZ,,,,,,,,trackdone,fwdbtn,True,True,False,1759764090.0,False,1.5622166666666666
2025-10-06 15:23:07+00:00,ios,1370,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,Trap Jump,Ken Carson,More Chaos,spotify:track:7wWFfIDUVMHKsqdhqa6QD8,,,,,,,,fwdbtn,fwdbtn,True,True,False,1759764185.0,False,0.022833333333333334
2025-10-06 15:23:07+00:00,ios,830,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,Bound 2,Kanye West,Yeezus,spotify:track:3sNVsP50132BTNlImLx70i,,,,,,,,fwdbtn,fwdbtn,True,True,False,1759764187.0,False,0.013833333333333333
2025-10-06 15:25:06+00:00,ios,119738,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,Go2DaMoon (feat. Kanye West),Playboi Carti,Whole Lotta Red,spotify:track:0F13K9dwYH2zpTWiR8d628,,,,,,,,fwdbtn,trackdone,True,False,False,1759764187.0,False,1.9956333333333334
2025-10-06 15:28:27+00:00,ios,199796,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,Hey Mama!,EXO-CBX,Hey Mama!– The 1st Mini Album,spotify:track:20bWnhRylVPnTpfsuIzorG,,,,,,,,trackdone,trackdone,True,False,False,1759764306.0,False,3.3299333333333334
2025-10-06 15:32:06+00:00,ios,219360,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,Apple Pie,Travis Scott,Rodeo,spotify:track:6scpNkWEmUxmKY7nYjVLsX,,,,,,,,trackdone,trackdone,True,False,False,1759764507.0,False,3.656
2025-10-06 15:35:35+00:00,ios,208004,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,Pissy Pamper (They Tryna Be Cray),Kid Carti.,Pissy Pamper (They Tryna Be Cray),spotify:track:6IViv9yoENLqrRfKFq5BAm,,,,,,,,trackdone,trackdone,True,False,False,1759764726.0,False,3.4667333333333334
2025-10-06 15:39:17+00:00,ios,221341,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,Monster,EXO,EX'ACT,spotify:track:7GbUWl6qLW1gdngbEV2WDJ,,,,,,,,trackdone,trackdone,True,False,False,1759764935.0,False,3.689016666666667
2025-10-07 11:43:58+00:00,ios,243837,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,spotify:track:6gBFPUFcJLzWGx4lenP6h2,,,,,,,,trackdone,trackdone,True,False,False,1759765157.0,False,4.06395
2025-10-07 11:46:03+00:00,ios,124094,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,Vamp Anthem,Playboi Carti,Whole Lotta Red,spotify:track:4CzhtKifG867Lu5DNQVBSA,,,,,,,,trackdone,trackdone,True,False,False,1759837438.0,False,2.068233333333333
2025-10-07 11:51:55+00:00,ios,350678,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:74tLlkN3rgVzRqQJgPfink,,,,,,,,trackdone,fwdbtn,True,True,False,1759837563.0,False,5.844633333333333
2025-10-07 11:55:32+00:00,ios,217667,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,Black and Yellow,Wiz Khalifa,Rolling Papers,spotify:track:5A6OHHy73AR5tLxgTc98zz,,,,,,,,fwdbtn,trackdone,True,False,False,1759837915.0,False,3.6277833333333334
2025-10-07 12:00:44+00:00,ios,311867,BR,2804:388:410b:f13:30a3:7bfb:3ae9:c0ed,Stronger,Kanye West,Graduation,spotify:track:0j2T0R9dR9qdJYsB7ciXhf,,,,,,,,trackdone,trackdone,True,False,False,1759838132.0,False,5.197783333333334
2025-10-07 17:13:15+00:00,ios,138765,BR,2804:388:4121:af2f:bd1d:32e6:79e5:f7cf,777-666,Matuê,Máquina do Tempo,spotify:track:3sGcETRMuAgcPgjDpIkgMn,,,,,,,,trackdone,fwdbtn,True,True,False,1759838444.0,False,2.31275
2025-10-07 17:13:18+00:00,ios,2710,BR,2804:388:4121:af2f:bd1d:32e6:79e5:f7cf,Run This Town,JAY-Z,The Blueprint 3,spotify:track:7LR85XLWw2yXqKBSI5brbG,,,,,,,,fwdbtn,fwdbtn,True,True,False,1759857195.0,False,0.04516666666666667
2025-10-07 17:18:01+00:00,ios,271600,BR,2804:388:4121:af2f:bd1d:32e6:79e5:f7cf,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,,,,,,,,fwdbtn,trackdone,True,False,False,1759857198.0,False,4.526666666666666
2025-10-07 17:21:14+00:00,ios,193234,BR,2804:388:4121:af2f:bd1d:32e6:79e5:f7cf,Sky,Playboi Carti,Whole Lotta Red,spotify:track:29TPjc8wxfz4XMn21O7VsZ,,,,,,,,trackdone,trackdone,True,False,False,1759857481.0,False,3.2205666666666666
2025-10-07 17:26:36+00:00,ios,321560,BR,2804:388:4121:af2f:bd1d:32e6:79e5:f7cf,Nightcrawler (feat. Swae Lee & Chief Keef),Travis Scott,Rodeo,spotify:track:3xby7fOyqmeON8jsnom0AT,,,,,,,,trackdone,trackdone,True,False,False,1759857674.0,False,5.359333333333334
2025-10-07 17:29:52+00:00,ios,195299,BR,2804:388:4121:af2f:bd1d:32e6:79e5:f7cf,Lo Mein,Lil Uzi Vert,Eternal Atake,spotify:track:6CUP2khYzdphXebxVTfPE3,,,,,,,,trackdone,trackdone,True,False,False,1759857996.0,False,3.254983333333333
2025-10-07 17:33:08+00:00,ios,195692,BR,2804:388:4121:af2f:bd1d:32e6:79e5:f7cf,Mantém,WIU,Mantém,spotify:track:17rF54WvGGqPVxDheq8PP8,,,,,,,,trackdone,trackdone,True,False,False,1759858192.0,False,3.2615333333333334
2025-10-22 11:34:27+00:00,ios,30976,BR,2804:388:4103:dd0d:8a0:3593:a8fc:d187,R.I.P.,Playboi Carti,Die Lit,spotify:track:3L0IKstjUgDFVQAbQIRZRv,,,,,,,,appload,trackdone,True,False,False,1761132816.0,False,0.5162666666666667
2025-10-22 11:36:41+00:00,ios,139394,BR,2804:388:4103:dd0d:8a0:3593:a8fc:d187,Parking Lot,Mustard,Parking Lot,spotify:track:4IFd7EVCyJsUHesBMXI8ju,,,,,,,,trackdone,trackdone,True,False,False,1761132861.0,False,2.3232333333333335
2025-10-22 11:38:25+00:00,ios,109148,BR,2804:388:4103:dd0d:8a0:3593:a8fc:d187,Go2DaMoon (feat. Kanye West),Playboi Carti,Whole Lotta Red,spotify:track:0F13K9dwYH2zpTWiR8d628,,,,,,,,trackdone,trackdone,True,False,False,1761132995.0,False,1.8191333333333333
2025-10-22 11:41:15+00:00,ios,174624,BR,2804:388:4103:dd0d:8a0:3593:a8fc:d187,Lo Mein,Lil Uzi Vert,Eternal Atake,spotify:track:6CUP2khYzdphXebxVTfPE3,,,,,,,,trackdone,trackdone,True,False,False,1761133099.0,False,2.9104
2025-10-22 11:44:15+00:00,ios,185310,BR,2804:388:4103:dd0d:8a0:3593:a8fc:d187,Good Morning,Kanye West,Graduation,spotify:track:6MXXY2eiWkpDCezVCc0cMH,,,,,,,,trackdone,trackdone,True,False,False,1761133269.0,False,3.0885
2025-10-22 11:46:58+00:00,ios,167237,BR,2804:388:4103:dd0d:8a0:3593:a8fc:d187,Rockstar Made,Playboi Carti,Whole Lotta Red,spotify:track:3cWmqvMwVQKDigWLSZ3w9h,,,,,,,,trackdone,trackdone,True,False,False,1761133450.0,False,2.7872833333333333
2025-10-22 11:50:02+00:00,ios,187633,BR,2804:388:4103:dd0d:8a0:3593:a8fc:d187,FOMDJ,Playboi Carti,MUSIC - SORRY 4 DA WAIT,spotify:track:7bO7a1KrtmGNDIOy2u3siZ,,,,,,,,trackdone,trackdone,True,False,False,1761133614.0,False,3.1272166666666665
2025-10-22 11:52:36+00:00,ios,157073,BR,2804:388:4103:dd0d:8a0:3593:a8fc:d187,Chocolate,BAEKHYUN,Essence of Reverie,spotify:track:2zrGzdSYnxmXE54XdGZ891,,,,,,,,trackdone,trackdone,True,False,False,1761133798.0,False,2.6178833333333333
2025-10-22 11:55:54+00:00,ios,203400,BR,2804:388:4103:dd0d:8a0:3593:a8fc:d187,Monster,EXO,EX'ACT,spotify:track:7GbUWl6qLW1gdngbEV2WDJ,,,,,,,,trackdone,trackdone,True,False,False,1761133950.0,False,3.39
2025-10-22 11:59:08+00:00,ios,198916,BR,191.57.24.10,花요일 Blooming Day,EXO-CBX,Blooming Days - The 2nd Mini Album,spotify:track:4kmp56RAtXEzHOANS0BaLX,,,,,,,,trackdone,trackdone,True,False,False,1761134148.0,False,3.3152666666666666
2025-10-22 12:01:27+00:00,ios,144184,BR,191.57.24.10,King Vamp,Playboi Carti,Whole Lotta Red,spotify:track:2iqHcRoOfLl1fXCf1bGO0J,,,,,,,,trackdone,trackdone,True,False,False,1761134342.0,False,2.4030666666666667
2025-10-22 12:03:47+00:00,ios,142993,BR,191.57.24.10,Stop Breathing,Playboi Carti,Whole Lotta Red,spotify:track:2lLG56qpLP3UbcLuzMvkWX,,,,,,,,trackdone,trackdone,True,False,False,1761134483.0,False,2.3832166666666668
2025-10-22 12:07:18+00:00,ios,215434,BR,2804:388:4103:dd0d:8a0:3593:a8fc:d187,Apple Pie,Travis Scott,Rodeo,spotify:track:6scpNkWEmUxmKY7nYjVLsX,,,,,,,,trackdone,trackdone,True,False,False,1761134621.0,False,3.5905666666666667
2025-10-23 00:04:16+00:00,ios,140883,BR,2804:388:4104:4957:645e:90bd:1777:a307,Flashing Lights,Kanye West,Graduation,spotify:track:5TRPicyLGbAF2LGBFbHGvO,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1761134832.0,False,2.34805
2025-10-23 11:34:07+00:00,ios,65010,BR,2804:388:4104:4957:645e:90bd:1777:a307,Flashing Lights,Kanye West,Graduation,spotify:track:5TRPicyLGbAF2LGBFbHGvO,,,,,,,,appload,trackdone,True,False,False,1761219153.0,False,1.0835
2025-10-23 11:36:43+00:00,ios,160091,BR,2804:388:4104:4957:645e:90bd:1777:a307,Parking Lot,Mustard,Parking Lot,spotify:track:4IFd7EVCyJsUHesBMXI8ju,,,,,,,,trackdone,trackdone,True,False,False,1761219217.0,False,2.6681833333333334
2025-10-23 11:43:23+00:00,ios,201023,BR,2804:388:4104:4957:645e:90bd:1777:a307,Diamonds From Sierra Leone - Remix,Kanye West,Late Registration,spotify:track:34KUIBsIUiPV7oCIzSdDAU,,,,,,,,trackdone,trackdone,True,False,False,1761219391.0,False,3.3503833333333333
2025-10-23 11:43:28+00:00,ios,213000,BR,2804:388:4104:4957:645e:90bd:1777:a307,Bambi,BAEKHYUN,Bambi - The 3rd Mini Album,spotify:track:60VaORSJ5x1D4ZPSc0g2En,,,,,,,,trackdone,trackdone,True,False,False,1761219594.0,False,3.55
2025-10-23 11:47:22+00:00,ios,237363,BR,2804:388:4104:4957:645e:90bd:1777:a307,Made In China,Higher Brothers,Black Cab,spotify:track:484SLUDMf2BmrUwtQWkvUa,,,,,,,,trackdone,trackdone,True,False,False,1761219803.0,False,3.95605
2025-10-23 11:51:03+00:00,ios,224167,BR,2804:388:4104:4957:e14e:856b:4f05:62c,Bound 2,Kanye West,Yeezus,spotify:track:3sNVsP50132BTNlImLx70i,,,,,,,,trackdone,trackdone,True,False,False,1761220037.0,False,3.7361166666666668
2025-10-23 11:54:00+00:00,ios,180200,BR,2804:388:4104:4957:e14e:856b:4f05:62c,Lotto,EXO,LOTTO - The 3rd Album Repackage,spotify:track:6ukWoX4AHV76JdYVdKRPk8,,,,,,,,trackdone,trackdone,True,False,False,1761220259.0,False,3.0033333333333334
2025-10-23 11:59:58+00:00,ios,363074,BR,2804:388:4104:4957:e14e:856b:4f05:62c,Saint Pablo,Kanye West,The Life Of Pablo,spotify:track:1o0kWPueYo94LIjPYOE5Nf,,,,,,,,trackdone,trackdone,True,False,False,1761220434.0,False,6.051233333333333
2025-10-23 12:01:43+00:00,ios,107737,BR,2804:388:4104:4957:e14e:856b:4f05:62c,BANDIT,Don Toliver,HARDSTONE PSYCHO,spotify:track:0PHrcmOtDE89ew4vVEaD7S,,,,,,,,trackdone,trackdone,True,False,False,1761220794.0,False,1.7956166666666666
2025-10-23 12:04:47+00:00,ios,187750,BR,2804:388:4104:4957:e14e:856b:4f05:62c,Hey Mama!,EXO-CBX,Hey Mama!– The 1st Mini Album,spotify:track:20bWnhRylVPnTpfsuIzorG,,,,,,,,trackdone,trackdone,True,False,False,1761220898.0,False,3.129166666666667
2025-10-23 12:04:55+00:00,ios,13169,BR,2804:388:4104:4957:e14e:856b:4f05:62c,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,FRIENDS KEEP SECRETS,spotify:track:1KVczjazCcCCgM3gXXUl47,,,,,,,,trackdone,fwdbtn,True,True,False,1761221081.0,False,0.21948333333333334
2025-10-23 12:08:27+00:00,ios,211582,BR,2804:388:4104:4957:e14e:856b:4f05:62c,I KNOW ?,Travis Scott,UTOPIA,spotify:track:6wsqVwoiVH2kde4k4KKAFU,,,,,,,,fwdbtn,trackdone,True,False,False,1761221095.0,False,3.5263666666666666
2025-10-23 19:41:10+00:00,ios,108370,BR,186.241.176.181,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,,,,,,,,trackdone,logout,True,False,False,1761221289.0,False,1.8061666666666667
2026-01-27 18:43:41+00:00,ios,225149,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,we can't be friends (wait for your love),Ariana Grande,eternal sunshine,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,,,,,,,,clickrow,trackdone,True,False,False,1769539196.0,False,3.752483333333333
2026-01-27 18:43:42+00:00,ios,5896,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,R.I.P.,Playboi Carti,Die Lit,spotify:track:3L0IKstjUgDFVQAbQIRZRv,,,,,,,,trackdone,endplay,True,True,False,1769539415.0,False,0.09826666666666667
2026-01-27 18:45:42+00:00,ios,120007,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,BANDIT,Don Toliver,HARDSTONE PSYCHO,spotify:track:0PHrcmOtDE89ew4vVEaD7S,,,,,,,,clickrow,trackdone,True,False,False,1769539422.0,False,2.0001166666666665
2026-01-27 18:48:37+00:00,ios,1363,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,Stop Breathing,Playboi Carti,Whole Lotta Red,spotify:track:2lLG56qpLP3UbcLuzMvkWX,,,,,,,,trackdone,fwdbtn,True,True,False,1769539714.0,False,0.022716666666666666
2026-01-27 18:48:37+00:00,ios,178017,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,Lo Mein,Lil Uzi Vert,Eternal Atake,spotify:track:6CUP2khYzdphXebxVTfPE3,,,,,,,,trackdone,trackdone,True,False,False,1769539537.0,False,2.96695
2026-01-27 18:52:37+00:00,ios,240620,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,Dionysus,BTS,MAP OF THE SOUL : PERSONA,spotify:track:2Wkm4JBcIV2uSuu4qlbqFN,,,,,,,,fwdbtn,endplay,True,True,False,1769539717.0,False,4.0103333333333335
2026-01-27 18:52:43+00:00,ios,5790,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,I Need U,BTS,The Most Beautiful Moment in Life Pt.1,spotify:track:3wQnyXNFXNUEOBt1pb4urq,,,,,,,,playbtn,fwdbtn,True,True,False,1769539957.0,False,0.0965
2026-01-27 18:55:53+00:00,ios,189775,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,Lotto,EXO,LOTTO - The 3rd Album Repackage,spotify:track:6ukWoX4AHV76JdYVdKRPk8,,,,,,,,fwdbtn,trackdone,True,False,False,1769539963.0,False,3.162916666666667
2026-01-27 18:55:55+00:00,ios,1190,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,BOSS,NCT,NCT 2018 EMPATHY,spotify:track:0ErzcmZ2gIwX7X0xSMQPix,,,,,,,,trackdone,fwdbtn,True,True,False,1769540153.0,False,0.019833333333333335
2026-01-27 18:55:56+00:00,ios,1370,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,Mikrokosmos,BTS,MAP OF THE SOUL : PERSONA,spotify:track:0jSccBRnhNU4KtACMQPvco,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769540155.0,False,0.022833333333333334
2026-01-27 19:00:22+00:00,ios,265602,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,War of Hormone,BTS,Dark & Wild,spotify:track:29SjtKzBoJDgyIBusHylIS,,,,,,,,fwdbtn,trackdone,True,False,False,1769540156.0,False,4.4267
2026-01-27 19:03:33+00:00,ios,190423,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,Ko Ko Bop,EXO,THE WAR - The 4th Album,spotify:track:5EzitieoPnjyKHAq0gfRMa,,,,,,,,trackdone,trackdone,True,False,False,1769540422.0,False,3.1737166666666665
2026-01-27 19:06:44+00:00,ios,190360,BR,2804:388:4115:1988:88bf:8d5e:e036:25e2,"Juice (Music from the Motion Picture ""xXx: Return of Xander Cage"")",Kris Wu,"Juice (Music from the Motion Picture ""xXx: Return of Xander Cage"")",spotify:track:3YER252ekfA6He0pWi6M4Q,,,,,,,,trackdone,trackdone,True,False,False,1769540613.0,False,3.1726666666666667
2026-01-27 20:28:25+00:00,ios,85988,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Bambi,BAEKHYUN,Bambi - The 3rd Mini Album,spotify:track:60VaORSJ5x1D4ZPSc0g2En,,,,,,,,trackdone,logout,True,False,False,1769540804.0,False,1.4331333333333334
2026-01-29 21:15:32+00:00,ios,202680,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Right Round (feat. Ke$ha),Flo Rida,Right Round,spotify:track:0wruS6JEQCGeYrvsCIdG0Z,,,,,,,,clickrow,trackdone,True,False,False,1769721130.0,False,3.378
2026-01-29 21:15:50+00:00,ios,2800,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Ilusão (Cracolândia),MC Hariel,Ilusão (Cracolândia),spotify:track:6WXglvTFRmjlHHhgjYMNif,,,,,,,,trackdone,endplay,True,True,False,1769721332.0,False,0.04666666666666667
2026-01-29 21:16:10+00:00,ios,19220,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Dancing in London - David May Radio Mix,Patrick Miller,Dancing in London,spotify:track:7jbwZJEmMjci5NIzOHNWGQ,,,,,,,,playbtn,fwdbtn,True,True,False,1769721350.0,False,0.32033333333333336
2026-01-29 21:20:12+00:00,ios,243600,BR,2804:388:410f:814f:81b0:415e:338c:f86f,S&M,Rihanna,Loud,spotify:track:7ySUcLPVX7KudhnmNcgY2D,,,,,,,,fwdbtn,trackdone,True,False,False,1769721370.0,False,4.06
2026-01-29 21:20:14+00:00,ios,550,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Toxic,Britney Spears,In The Zone,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,,,,,,,,trackdone,fwdbtn,True,True,False,1769721612.0,False,0.009166666666666667
2026-01-29 21:20:23+00:00,ios,8930,BR,2804:388:410f:814f:81b0:415e:338c:f86f,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),spotify:track:4kLLWz7srcuLKA7Et40PQR,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769721614.0,False,0.14883333333333335
2026-01-29 21:23:49+00:00,ios,206122,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Don't Stop the Party (feat. TJR),Pitbull,Global Warming: Meltdown (Deluxe Version),spotify:track:3Tu7uWBecS6GsLsL8UONKn,,,,,,,,fwdbtn,trackdone,True,False,False,1769721623.0,False,3.4353666666666665
2026-01-29 21:23:51+00:00,ios,1418,BR,2804:388:410f:814f:81b0:415e:338c:f86f,I Kissed A Girl,Katy Perry,One Of The Boys,spotify:track:1pXrR5Y9OgcIV2JEAl2lCB,,,,,,,,trackdone,fwdbtn,True,True,False,1769721829.0,False,0.023633333333333333
2026-01-29 21:23:53+00:00,ios,1340,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Still into You,Paramore,Paramore,spotify:track:3SXXFIZel1VQQ4ENiqozxi,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769721831.0,False,0.022333333333333334
2026-01-29 21:23:55+00:00,ios,1760,BR,2804:388:410f:814f:81b0:415e:338c:f86f,My First Kiss (feat. Ke$ha),3OH!3,Streets Of Gold,spotify:track:17tDv8WA8IhqE8qzuQn707,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769721833.0,False,0.029333333333333333
2026-01-29 21:23:56+00:00,ios,1030,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Pon de Replay,Rihanna,Music Of The Sun,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769721835.0,False,0.017166666666666667
2026-01-29 21:23:57+00:00,ios,1810,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Light & Love,A!MS,Light & Love,spotify:track:0EH2gMDJ2yEFS7IEBtmNa7,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769721836.0,False,0.030166666666666668
2026-01-29 21:23:59+00:00,ios,1120,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Snuff the Pilot Light,Samy Sharif,House of Fix,spotify:track:3RuXX9CwnyoqMvTRvUA2RT,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769721837.0,False,0.018666666666666668
2026-01-29 21:28:09+00:00,ios,251440,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Boom Boom Pow,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),spotify:track:3oDFtOhcN08qeDPAK6MEQG,,,,,,,,fwdbtn,trackdone,True,False,False,1769721839.0,False,4.190666666666667
2026-01-29 21:31:59+00:00,ios,229359,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Time of Our Lives,Pitbull,Globalization,spotify:track:2bJvI42r8EF3wxjOuDav4r,,,,,,,,trackdone,trackdone,True,False,False,1769722089.0,False,3.82265
2026-01-29 21:32:04+00:00,ios,4091,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Lights,Ellie Goulding,International Women's Day,spotify:track:0LRCcpSgeozipxPpRg5wzx,,,,,,,,trackdone,fwdbtn,True,True,False,1769722319.0,False,0.06818333333333333
2026-01-29 21:32:17+00:00,ios,12390,BR,2804:388:410f:814f:81b0:415e:338c:f86f,mary poppins,bbno$,mary poppins,spotify:track:6lpkJzkIEYccYRLkbbVtLi,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769722324.0,False,0.2065
2026-01-29 21:32:20+00:00,ios,2820,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Skyfall,Adele,Skyfall,spotify:track:6VObnIkLVruX4UVyxWhlqm,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769722337.0,False,0.047
2026-01-29 21:37:28+00:00,ios,307640,BR,2804:388:410f:814f:81b0:415e:338c:f86f,The Time (Dirty Bit),Black Eyed Peas,The Beginning,spotify:track:7vWFaMq63AwkFDhS2OAg5u,,,,,,,,fwdbtn,trackdone,True,False,False,1769722340.0,False,5.1273333333333335
2026-01-29 21:37:30+00:00,ios,550,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Lovefool,The Cardigans,First Band On The Moon,spotify:track:7aQjPecQdIuNd1sz3KCDhD,,,,,,,,trackdone,fwdbtn,True,True,False,1769722648.0,False,0.009166666666666667
2026-01-29 21:41:46+00:00,ios,257053,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Umbrella - Radio Edit,Rihanna,Umbrella,spotify:track:113v1MA9MTShy98uCz37nO,,,,,,,,fwdbtn,trackdone,True,False,False,1769722650.0,False,4.284216666666667
2026-01-29 21:41:48+00:00,ios,0,BR,2804:388:410f:814f:81b0:415e:338c:f86f,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,spotify:track:0bYg9bo50gSsH3LtXe2SQn,,,,,,,,trackdone,fwdbtn,True,True,False,1769722906.0,False,0.0
2026-01-29 21:41:49+00:00,ios,1820,BR,2804:388:410f:814f:81b0:415e:338c:f86f,We Found Love,In A Hopeless Place,We Found Love (In A Hopeless Place),spotify:track:4dvjEKAqEvJa80MPFMLMf2,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769722908.0,False,0.030333333333333334
2026-01-29 21:41:51+00:00,ios,1430,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Wild Ones (feat. Sia),Flo Rida,Wild Ones,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769722909.0,False,0.023833333333333335
2026-01-29 21:45:09+00:00,ios,197750,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Hotel Room Service,Pitbull,Pitbull Starring In Rebelution,spotify:track:0OPyDgTRuIdCJ9B4bYSths,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769722911.0,False,3.2958333333333334
2026-01-29 21:45:10+00:00,ios,1940,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Oh My Goodness,Harm Franklin,Oh My Goodness,spotify:track:2mafEva4So4D7oDG0hxLIx,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769723109.0,False,0.03233333333333333
2026-01-29 21:45:12+00:00,ios,1030,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Beauty And A Beat,Justin Bieber,Believe,spotify:track:6QFCMUUq1T2Vf5sFUXcuQ7,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769723110.0,False,0.017166666666666667
2026-01-29 21:45:13+00:00,ios,1490,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Gimme More,Britney Spears,Blackout,spotify:track:6ic8OlLUNEATToEFU3xmaH,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769723112.0,False,0.024833333333333332
2026-01-29 21:45:14+00:00,ios,860,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Rosa Pastel,Belanova,Dulce Beat,spotify:track:3mU0DbuWtUX5KCaovOQZVK,,,,,,,,fwdbtn,fwdbtn,True,True,False,1769723113.0,False,0.014333333333333333
2026-01-29 21:48:51+00:00,ios,217733,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Let's Get It Started - Spike Mix,Black Eyed Peas,Elephunk,spotify:track:4hfIVhq0F0zFUcrbecsYmo,,,,,,,,fwdbtn,trackdone,True,False,False,1769723114.0,False,3.6288833333333335
2026-01-29 21:48:53+00:00,ios,707,BR,2804:388:410f:814f:81b0:415e:338c:f86f,Va Va Voom,Nicki Minaj,Pink Friday ... Roman Reloaded,spotify:track:2jATUzETZL49e6SywauZKE,,,,,,,,trackdone,fwdbtn,True,True,False,1769723331.0,False,0.011783333333333333
